movieId,title,genres,year,Count(title)
88511,Big City Blues,Comedia|Drama,1932.0,1.0
88513,Lawyer Man,Drama|Romance,1932.0,1.0
88518,Pennies from Heaven,Comedia|Drama|Música,1936.0,1.0
88520,Entre vivos y muertos,Suspense|Drama|Terror|Misterio,2006.0,1.0
88543,She Cried No,?,1996.0,1.0
88548,Industrial Symphony No. 1: The Dream of the Brokenhearted,Música|Película de TV,1990.0,1.0
88562,Aquele Querido Mês de Agosto,Música|Romance,2008.0,1.0
88564,Autobiografia lui Nicolae Ceaușescu,Documental,2010.0,1.0
88566,Misterios de Lisboa,Drama,2010.0,1.0
88568,Oki's Movie,Comedia|Drama,2010.0,1.0
88570,Welfare,Documental,1975.0,1.0
88572,FRED: The Movie,Comedia|Familia|Aventura|Película de TV,2010.0,1.0
88574,La travesía de París,Comedia,1956.0,1.0
88576,Emitaï,Drama,1971.0,1.0
88578,Yo también,Drama,2009.0,1.0
88580,El asesinato,Drama,1964.0,1.0
88589,Messiah of Evil,Terror|Misterio,1973.0,1.0
88591,Souls for Sale,Comedia|Drama|Romance,1923.0,1.0
88593,The Yellow Sea,Drama|Suspense|Crimen,2010.0,1.0
88595,The Temptress,Romance|Drama,1926.0,1.0
88597,La nostra vita,Drama,2010.0,1.0
88599,Cosa voglio di più,Comedia|Drama|Romance,2010.0,1.0
88601,La ilusión viaja en tranvía,Aventura|Comedia|Drama,1954.0,1.0
88603,Changement d'adresse,Comedia|Romance,2006.0,1.0
88605,帮帮我爱神,Drama,2007.0,1.0
88607,Het oog boven de put,Documental,1988.0,1.0
88638,Bajo la máscara del placer,Drama,1925.0,1.0
88640,Rapt,Drama|Suspense,2009.0,1.0
88642,Медвежий поцелуй,Drama|Fantasía|Romance,2002.0,1.0
88646,Estación Central,Drama|Crimen,1958.0,1.0
88649,El junco,Drama,2009.0,1.0
88652,Los girasoles ciegos,Drama,2008.0,1.0
88654,La dama blanca (Reina de espadas),Drama|Fantasía,1949.0,1.0
88670,Cena de Amigos,Comedia|Romance,2009.0,1.0
88672,Our Idiot Brother,Comedia|Drama,2011.0,1.0
88674,Edison Kinetoscopic Record of a Sneeze,Documental,1894.0,1.0
88682,Una carta a Elia,Documental,2010.0,1.0
88688,Drive-In Horrorshow,Terror,2009.0,1.0
88692,La última princesa de Hawái,Drama,2010.0,1.0
88697,Subway Stories: Tales from the Underground,Película de TV|Comedia|Drama,1997.0,1.0
88704,Air Guitar Nation,Documental,2006.0,1.0
88706,Acoso en la red social,Drama,2011.0,1.0
88724,Beats Rhymes & Life: The Travels of A Tribe Called Quest,Música|Documental,2011.0,1.0
88740,Bajo sospecha,Drama|Suspense,1943.0,1.0
88742,Desperate Search,Drama|Aventura,1952.0,1.0
88744,El origen del planeta de los simios,Suspense|Acción|Drama|Ciencia ficción,2011.0,1.0
88746,Terri,Comedia|Drama,2011.0,1.0
88748,The Magnificent Yankee,Drama,1950.0,1.0
88750,Happy New Year,Comedia|Crimen|Romance,1987.0,1.0
88752,El refugio,Comedia|Crimen|Drama|Romance,1934.0,1.0
88754,Shanks,Fantasía|Terror,1974.0,1.0
88756,Cuento de Navidad de Charles Dickens,Animación|Familia|Drama,2001.0,1.0
88759,Coffin Rock,Suspense,2009.0,1.0
88761,Atrapados por la violencia,Drama|Acción|Película de TV,1993.0,1.0
88764,Ponterosa,Comedia,2001.0,1.0
88766,Tevya,Drama,1939.0,1.0
88785,El cambiazo,Comedia,2011.0,1.0
88788,Pecados de mi padre,Documental,2009.0,1.0
88801,The Yearling,Drama|Película de TV,1994.0,1.0
88810,Criadas y señoras,Drama,2011.0,1.0
88812,30 minutos o menos,Acción|Aventura|Comedia,2011.0,1.0
88814,Fjols til fjells,Comedia,1957.0,1.0
88816,My Son John,Drama,1952.0,1.0
88818,Bulldog Drummond,Acción|Suspense,1929.0,1.0
88821,La viuda alegre,Drama|Música,1952.0,1.0
88823,Buenos tiempos,Comedia,1960.0,1.0
88833,There Goes My Heart,Comedia|Romance,1938.0,1.0
88835,Glee en Concierto,Música|Documental|Familia,2011.0,1.0
88837,The Trotsky,Comedia,2010.0,1.0
88839,El secreto de Anthony Zimmer,Drama|Suspense|Crimen|Romance,2005.0,1.0
88852,La venus de oro,Comedia|Romance,1934.0,1.0
88855,Szuler,Drama,1994.0,1.0
88857,Una fantasía del porvenir,Comedia|Fantasía|Música|Ciencia ficción,1930.0,1.0
88877,Una señal invisible,Familia|Drama|Romance|Comedia,2010.0,1.0
88879,Gantz: Génesis (Gantz: Parte 1),Terror|Acción|Ciencia ficción,2010.0,1.0
88886,ブルース・ハープ,Crimen|Drama,1998.0,1.0
88889,Desde Pekín con amor,Acción|Comedia,1994.0,1.0
88894,Capricho de Mujer,Romance,1942.0,1.0
88897,Ghetto Physics: Will the Real Pimps and Hos Please Stand Up?,Documental|Drama,2010.0,1.0
88899,Visión. La historia de Hildegard Von Bingen,Drama,2009.0,1.0
88901,El Bulli: Cooking in Progress,Documental,2011.0,1.0
88911,Mis tardes con Margueritte,Drama|Comedia,2010.0,1.0
88925,Soloalbum,Comedia|Romance|Música,2003.0,1.0
88932,Destino final 5,Terror|Misterio,2011.0,1.0
88934,Lovely Still,Drama|Romance,2008.0,1.0
88950,La conspiración,Crimen|Drama|Historia,2010.0,1.0
88954,Dos colgaos muy fumaos en Navidad,Comedia,2011.0,1.0
88957,La joven,Drama,1960.0,1.0
88959,La última cruzada,Bélica|Drama|Historia,1971.0,1.0
88961,Invasión a la Luna,Ciencia ficción,1958.0,1.0
88971,Mr. Moto Takes a Chance,Suspense|Crimen|Misterio|Acción,1938.0,1.0
88973,Mysterious Mr. Moto,Misterio|Suspense|Crimen|Acción,1938.0,1.0
88975,靑春の夢いまいづこ,Drama,1932.0,1.0
88979,The Little Girl Who Conquered Time,Ciencia ficción|Romance,1983.0,1.0
88989,Кайрат,Drama,1992.0,1.0
88991,La jugadora de ajedrez,Comedia|Drama,2009.0,1.0
89000,Carancho,Suspense|Drama|Romance,2010.0,1.0
89002,Spy Kids 4: Todo el tiempo del mundo,Familia|Comedia|Acción,2011.0,1.0
89007,Recuerdos de la casa amarilla,Comedia|Drama,1989.0,1.0
89010,Super 8 Stories,Música|Documental,2001.0,1.0
89014,出来ごころ,Comedia|Drama,1933.0,1.0
89016,¿Qué olvidó la señora?,Drama|Comedia,1937.0,1.0
89018,Miranda,Comedia|Fantasía|Romance,1948.0,1.0
89021,Elvira Madigan,Drama|Romance|Historia,1967.0,1.0
89023,Rengeteg,Drama,2003.0,1.0
89025,Evil in the Time of Heroes,Terror,2009.0,1.0
89028,No tengas miedo a la oscuridad,Fantasía|Terror|Suspense,2010.0,1.0
89030,Noche de miedo (Fright Night),Terror|Comedia,2011.0,1.0
89039,Otra Tierra,Drama|Ciencia ficción,2011.0,1.0
89043,Klassikko,Comedia|Drama,2001.0,1.0
89047,Hesher,Drama,2010.0,1.0
89054,Bolivia,Drama,2001.0,1.0
89056,Original Cast Album: Company,Documental|Música,1970.0,1.0
89060,Cold Prey,Terror|Misterio|Suspense,2006.0,1.0
89069,American Boy: A Profile of Steven Prince,Documental,1978.0,1.0
89072,Stake Land,Drama|Terror|Ciencia ficción,2010.0,1.0
89074,La historia más grande jamás vendida,Comedia|Documental,2011.0,1.0
89083,El gran silencio blanco,Documental,1924.0,1.0
89085,La deuda,Drama|Suspense,2010.0,1.0
89087,Colombiana,Acción|Suspense|Crimen|Drama,2011.0,1.0
89090,Bill Cunningham New York,Documental,2011.0,1.0
89098,El equívoco,Drama|Romance,1973.0,1.0
89100,Street Scenes 1970,Documental,1970.0,1.0
89102,Freakonomics,Documental,2010.0,1.0
89104,Puzzlehead,Ciencia ficción|Suspense|Drama|Terror,2006.0,1.0
89110,The Possession of Joel Delaney,Terror,1972.0,1.0
89112,El asombro de Brooklyn,Comedia|Música,1946.0,1.0
89114,Desierto salvaje,Acción|Western,1955.0,1.0
89116,Testimonio fatal (En un aprieto),Drama|Suspense|Crimen,1955.0,1.0
89118,La piel que habito,Suspense|Drama|Terror,2011.0,1.0
89126,Messengers 2,Terror,2009.0,1.0
89133,Drenge,Drama,1977.0,1.0
89135,Signore e signori,Comedia,1966.0,1.0
89137,Backlight,Drama|Romance|Ciencia ficción,2010.0,1.0
89139,Misterioso inquilino,Terror|Misterio|Suspense|Drama,2009.0,1.0
89145,Shadows & Lies,Drama|Acción|Romance,2010.0,1.0
89147,Crosby Stills & Nash: Long Time Comin',?,1990.0,1.0
89162,Phil Ochs: There But for Fortune,Documental|Música,2011.0,1.0
89164,Buenos vecinos,Suspense|Drama,2011.0,1.0
89170,The Winning Season,Comedia|Drama,2009.0,1.0
89190,Conan el bárbaro,Aventura|Fantasía|Acción,2011.0,1.0
89192,Dead Awake,Fantasía|Misterio|Suspense|Romance,2010.0,1.0
89194,Fin de curso,Comedia|Romance,2011.0,1.0
89203,Magic Trip,Documental|Música,2011.0,1.0
89206,Stay Cool,Comedia,2011.0,1.0
89208,Walled In,Terror|Suspense,2009.0,1.0
89213,Fierce Light: When Spirit Meets Acción,Documental,2008.0,1.0
89215,Strongman,Documental,2011.0,1.0
89217,Waiting for Forever,Drama|Romance,2010.0,1.0
89219,La creación de los humanoides,Ciencia ficción,1962.0,1.0
89230,Tooth and Nail,Drama|Terror|Suspense|Ciencia ficción,2007.0,1.0
89244,Visage,Comedia|Drama,2009.0,1.0
89246,Órdenes,Drama|Historia,1974.0,1.0
89248,The Story of Temple Drake,Crimen|Drama,1933.0,1.0
89260,Proyecto Nim,Documental,2011.0,1.0
89268,Evasión,Drama|Suspense,1940.0,1.0
89270,Crímenes de amor en Kabul,Documental,2011.0,1.0
89281,Birdemic: Shock and Terror,Ciencia ficción|Terror|Romance|Suspense,2010.0,1.0
89285,Cammina cammina,Drama,1983.0,1.0
89300,Win/Win,Drama|Comedia,2010.0,1.0
89302,Entre líneas,Misterio|Suspense|Drama,2011.0,1.0
89305,Supercutres,Comedia,2011.0,1.0
89308,El viejo y el mar,Acción|Drama|Película de TV,1990.0,1.0
89313,Tiempo de morir,Western|Drama,1966.0,1.0
89315,Dying at Grace,Documental,2003.0,1.0
89321,El futuro,Drama|Fantasía|Romance,2011.0,1.0
89323,The Life and Death of King Richard III,Drama|Historia|Aventura,1912.0,1.0
89325,Burning Secret,Drama,1988.0,1.0
89327,Love Ranch,Drama,2010.0,1.0
89329,El asesino de Mr. Medland,Crimen|Suspense,1932.0,1.0
89337,The Interrupters (Parando las balas),Documental,2011.0,1.0
89341,Emboscada Nocturna (AKA Emboscada en la noche),Acción|Aventura|Drama|Historia|Bélica,1957.0,1.0
89343,Red State,Terror|Acción|Suspense,2011.0,1.0
89347,El lado oscuro del corazón,Comedia|Drama|Romance,1992.0,1.0
89349,Les Misérables,Drama|Crimen,1934.0,1.0
89351,Las cruces de madera,Drama|Bélica,1932.0,1.0
89354,Corto y con filo,Drama|Suspense,1998.0,1.0
89356,Un cuento chino,Comedia,2011.0,1.0
89365,El corazón de un extraño,Drama|Romance|Película de TV,2007.0,1.0
89367,Restraint,Drama|Suspense,2008.0,1.0
89369,Una vida mejor,Drama,2011.0,1.0
89371,Raging Phoenix,Suspense|Acción,2009.0,1.0
89373,Ceremony,Comedia|Romance,2010.0,1.0
89375,Sympathy for Delicious,Drama,2010.0,1.0
89377,Wrecked,Misterio|Suspense,2010.0,1.0
89386,Pearl Jam Twenty,Documental|Música,2011.0,1.0
89388,Tentación en Manhattan,Romance|Comedia,2011.0,1.0
89393,Dos centavos de esperanza,Comedia|Romance,1952.0,1.0
89398,Ataque al amanecer,Bélica|Drama,1942.0,1.0
89401,En busca del amor,Comedia|Música|Romance,1964.0,1.0
89403,The Kidnappers,Drama|Comedia|Familia,1953.0,1.0
89406,La dama de armiño,Comedia|Romance,1948.0,1.0
89408,April Love,Comedia|Drama,1957.0,1.0
89425,De røde enge,Bélica|Drama,1945.0,1.0
89427,Tiburón 3D: La presa,Suspense|Terror,2011.0,1.0
89449,Una dulce mentira,Comedia|Romance,2010.0,1.0
89470,Contagio,Drama|Suspense|Ciencia ficción,2011.0,1.0
89472,Habemus Papam,Drama|Comedia,2011.0,1.0
89474,Our Very Own,Drama,1950.0,1.0
89476,El pirata y la dama,Romance|Aventura,1944.0,1.0
89478,Vigilante,Acción|Crimen|Suspense,1983.0,1.0
89480,Sleeping Beauty,Drama|Romance,2011.0,1.0
89482,María Candelaria (Xochimilco),Drama|Romance,1944.0,1.0
89485,The Maze (El laberinto),Terror|Ciencia ficción,1953.0,1.0
89490,Perros de paja,Drama|Suspense,2011.0,1.0
89492,Moneyball: Rompiendo las reglas,Drama,2011.0,1.0
89501,William S. Burroughs: A Man Within,Documental,2010.0,1.0
89506,Aparecidos,Terror|Suspense|Misterio,2008.0,1.0
89516,Felicity,Drama|Romance,1978.0,1.0
89519,Please Believe Me,Comedia|Romance,1950.0,1.0
89521,The Winning Team,Drama|Romance,1952.0,1.0
89527,Cada vez más alto,Comedia|Música,1943.0,1.0
89532,Siete torres,Suspense|Drama,1940.0,1.0
89535,El Havre,Drama|Comedia,2011.0,1.0
89537,An Unlikely Weapon,?,2009.0,1.0
89539,Cedar Boys,Crimen|Drama,2009.0,1.0
89542,Bloom,Romance|Drama,2004.0,1.0
89549,A Via Láctea,Drama,2007.0,1.0
89551,Guerreros invencibles,Acción|Aventura,1987.0,1.0
89554,Sólo se vive una vez,Drama|Comedia|Romance,2011.0,1.0
89570,Restless,Drama|Romance,2011.0,1.0
89580,Neds (No educados y delincuentes),Drama,2010.0,1.0
89582,Cold Fish,Drama|Suspense|Crimen|Terror,2010.0,1.0
89584,Skeletons,Fantasía|Comedia|Suspense|Misterio,2010.0,1.0
89588,Ven tras de mí,Suspense|Crimen|Drama|Misterio,1949.0,1.0
89590,Scott Walker: 30 Century Man,Documental|Música,2007.0,1.0
89592,Cuatro noches de un soñador,Drama|Romance,1971.0,1.0
89594,Il profumo della signora in nero,Terror|Misterio|Suspense,1974.0,1.0
89596,The Soul of a Man,Documental|Música,2003.0,1.0
89598,La comedia de dios,Comedia|Drama,1995.0,1.0
89607,Nightmare,Suspense|Misterio|Terror,1964.0,1.0
89610,Taxi al W.C.,Romance|Drama|Comedia,1981.0,1.0
89613,Jestem,Drama,2005.0,1.0
89616,Ma petite entreprise,Comedia,1999.0,1.0
89618,Las confesiones del doctor Sachs,Drama,1999.0,1.0
89620,Las brujas,Comedia|Drama|Romance,1967.0,1.0
89623,El valle,Drama,1972.0,1.0
89629,Cuenta atrás,Acción|Suspense|Crimen,2010.0,1.0
89632,मस्ती,Comedia,2004.0,1.0
89635,O Contador de Histórias,Drama,2009.0,1.0
89638,Nada personal,Drama,2009.0,1.0
89650,Templario,Romance|Aventura|Acción|Historia,2011.0,1.0
89658,Fuego verde,Aventura|Drama,1954.0,1.0
89664,Unas fotos en la ciudad de Sylvia,Documental,2007.0,1.0
89668,অযান্ত্রিক,Drama,1958.0,1.0
89670,Casada por azar,Drama|Romance,1932.0,1.0
89674,Masacre en la isla de los zombies,Terror,1984.0,1.0
89678,La abadía de Northanger,Romance|Drama|Película de TV,2007.0,1.0
89701,Floods of Fear,Aventura|Acción|Suspense,1958.0,1.0
89703,Ο Χαμένος Τα Παίρνει Όλα,Drama|Acción|Aventura,2002.0,1.0
89705,Film ist. a girl & a gun,Documental,2009.0,1.0
89707,No Quarto da Vanda,Drama,2000.0,1.0
89712,El Predicador,Drama|Crimen,2004.0,1.0
89714,Black Butterflies,Drama|Romance,2011.0,1.0
89718,Sweet Karma,Acción|Suspense,2009.0,1.0
89720,Bereavement,Crimen|Terror,2010.0,1.0
89722,A Horrible Way to Die,Terror|Suspense|Drama,2010.0,1.0
89726,Die letzte Chance,Drama|Bélica,1945.0,1.0
89728,Muži bez křídel,Bélica|Drama,1946.0,1.0
89732,Bulldog Drummond Escapes,Aventura|Misterio|Romance|Suspense,1937.0,1.0
89745,Los Vengadores,Ciencia ficción|Acción|Aventura,2012.0,1.0
89747,Taxi!,Crimen|Drama,1932.0,1.0
89753,El topo,Drama|Suspense|Misterio,2011.0,1.0
89759,Nader y Simin una separación,Drama,2011.0,1.0
89761,Un método peligroso,Drama|Suspense,2011.0,1.0
89763,Fueros humanos,Drama|Romance,1933.0,1.0
89765,Pacto tenebroso,Drama|Misterio|Crimen|Suspense,1948.0,1.0
89767,Mi nombre es Julia Ross,Misterio|Crimen,1945.0,1.0
89769,Una inglesa romántica,Drama|Comedia,1975.0,1.0
89772,नीचा नगर,?,1946.0,1.0
89774,Bélicarior,Drama|Acción,2011.0,1.0
89778,Littlerock,Drama,2010.0,1.0
89794,Avidez de tragedia,Drama|Acción,1932.0,1.0
89797,Eva,Drama,1962.0,1.0
89800,You're Telling Me!,Comedia,1934.0,1.0
89802,Siempre en tus brazos,Música,1947.0,1.0
89804,Los idus de marzo,Drama,2011.0,1.0
89806,Les Orgueilleux,Drama,1953.0,1.0
89819,Punk en Londres,Documental|Música,1977.0,1.0
89829,The Star Witness,Crimen|Drama,1931.0,1.0
89831,The Strip,Crimen|Drama,1951.0,1.0
89833,Bad Girl,Romance,1931.0,1.0
89837,Kill List,Terror|Suspense|Crimen,2011.0,1.0
89840,Asesinos de élite,Acción|Aventura|Suspense,2011.0,1.0
89844,The Dukes,Comedia|Crimen|Drama|Música,2007.0,1.0
89846,Bobby Fischer Against the World,Documental|Drama,2011.0,1.0
89848,बदमाश कंपनी,Crimen,2010.0,1.0
89850,The Nature of Existence,Documental,2010.0,1.0
89862,Bellflower,Acción|Drama|Romance,2011.0,1.0
89864,50/50,Comedia|Drama,2011.0,1.0
89872,El guerrero del mundo perdido,Acción|Ciencia ficción,1983.0,1.0
89877,Main Street,Drama|Romance,2010.0,1.0
89881,Superman y los Hombres Topo,Acción|Aventura|Familia|Fantasía|Romance|Ciencia ficción,1951.0,1.0
89883,Rat Pfink a Boo Boo,Comedia|Acción|Suspense,1966.0,1.0
89896,El caballo de Turín,Drama,2011.0,1.0
89898,Generation П,Comedia|Drama|Ciencia ficción,2011.0,1.0
89900,Érase una vez en Anatolia,Drama|Crimen,2011.0,1.0
89904,The Artist,Drama|Comedia|Romance,2011.0,1.0
89908,Je l'aimais,Comedia|Drama,2009.0,1.0
89910,Obras en casa,Comedia,2005.0,1.0
89912,Whity,Western|Drama,1971.0,1.0
89924,Vaya par de productorex,Drama|Comedia,2007.0,1.0
89926,In jeder Sekunde,?,2008.0,1.0
89930,Superheroes,Documental,2011.0,1.0
89932,Yo y el coronel,Comedia|Bélica,1958.0,1.0
89936,Corrupción,Terror,1968.0,1.0
89939,Gigi,Romance|Comedia,1949.0,1.0
89941,簪,Romance|Drama,1941.0,1.0
89945,Blinky™,Terror|Ciencia ficción,2011.0,1.0
89961,Play,Drama,2011.0,1.0
89963,Хрусталёв машину!,Comedia|Drama,1999.0,1.0
89965,Canción del exilio,Drama,1990.0,1.0
89969,La leyenda de la fortaleza de Suram,Drama|Fantasía,1985.0,1.0
89971,El doble del general (Plan 402),Bélica|Comedia,1961.0,1.0
89973,Here Comes Peter Cottontail,Animación|Familia|Aventura,1971.0,1.0
89977,Don't Change Your Husband,Comedia,1919.0,1.0
89979,Los masajistas y una mujer,Crimen|Drama|Comedia|Romance|Misterio,1938.0,1.0
89983,The robot (Terminator indio),Acción|Ciencia ficción,2010.0,1.0
89985,,?,,1.0
89988,Tierische Liebe,Documental,1996.0,1.0
89990,La Neuvaine,Drama,2005.0,1.0
89994,Rabbit à la Berlin (Conejo a la berlinesa),Documental,2009.0,1.0
89997,Circunstancia,Drama,2011.0,1.0
89999,La bestia mata a sangre fría,Terror|Misterio|Suspense,1971.0,1.0
90007,Ghost from the Machine,Suspense|Ciencia ficción|Terror|Misterio,2010.0,1.0
90009,Reykjavík Rotterdam,Acción|Suspense,2008.0,1.0
90011,Bræðrabylta,Drama|Familia,2007.0,1.0
90015,El blanco del ojo,Terror|Suspense,1987.0,1.0
90017,Secuestro de una mujer,Drama|Acción|Suspense|Crimen,1973.0,1.0
90019,녹색 의자,Romance|Drama,2005.0,1.0
90021,Voy a explotar,Drama|Comedia|Romance,2008.0,1.0
90035,گزارش‎‎,Drama,1977.0,1.0
90049,Five Dedicated to Ozu,Documental,2003.0,1.0
90052,Una lagartija con piel de mujer,Misterio|Suspense|Terror,1971.0,1.0
90057,Take Shelter,Suspense|Drama|Terror,2011.0,1.0
90059,Genealogías de un crimen,Crimen|Drama,1997.0,1.0
90061,El mito de la adolescencia,Romance|Comedia|Drama,2011.0,1.0
90064,Ce jour-là,Misterio|Drama|Comedia|Crimen,2003.0,1.0
90066,Road to Nowhere,Misterio|Suspense|Romance,2010.0,1.0
90068,Zaat,Suspense|Ciencia ficción|Terror,1971.0,1.0
90071,La música nunca dejó de sonar,Drama,2011.0,1.0
90084,تجربه,Drama,1973.0,1.0
90086,Un traje para la boda,Drama,1976.0,1.0
90104,ABC Africa,Documental,2001.0,1.0
90106,Locuras de estudiantes,Comedia|Música,1936.0,1.0
90108,Songwriter,Drama|Música,1984.0,1.0
90112,First Love,Comedia|Romance,1939.0,1.0
90114,Canción de amor,Romance|Comedia,1935.0,1.0
90116,One Potato Two Potato,Drama,1964.0,1.0
90118,Le Mouton à cinq pattes,Comedia,1954.0,1.0
90127,No habrá paz para los malvados,Suspense,2011.0,1.0
90133,La presencia (The Presence),Drama|Terror|Suspense,2010.0,1.0
90154,Llamada Siniestra,Terror|Suspense|Misterio,2011.0,1.0
90167,Una chica de pueblo,Música|Romance,1953.0,1.0
90170,Monsieur Vincent,Drama|Historia,1947.0,1.0
90172,Las redes del amor,Drama|Música|Romance,1950.0,1.0
90183,Capitán Trueno y el Santo Grial,Aventura,2011.0,1.0
90196,The Happiest Days of Your Life,Comedia,1950.0,1.0
90199,Man Taraneh panzdah sal daram,Drama,2002.0,1.0
90201,Les Grands Ducs,Comedia,1996.0,1.0
90203,Tony Arzenta,Acción|Crimen|Drama,1973.0,1.0
90206,El Desierto Viviente,Documental,1953.0,1.0
90208,Brothers at Bélica,Documental|Historia,2009.0,1.0
90211,سلام سینما,Documental|Drama|Comedia,1995.0,1.0
90235,La chica más feliz del mundo,Comedia|Drama,2009.0,1.0
90237,Examined Life,Documental,2008.0,1.0
90239,Wadd: The Life & Times of John C. Holmes,Documental,1999.0,1.0
90241,No nos libres del mal,Terror|Drama,1971.0,1.0
90243,Tres samuráis fuera de la ley,Acción|Drama,1964.0,1.0
90245,Antonio Gaudí,Documental,1984.0,1.0
90247,Slumming,Comedia|Drama,2006.0,1.0
90249,Acero puro,Acción|Ciencia ficción|Drama,2011.0,1.0
90252,Acoso mortal,Terror,1974.0,1.0
90254,Persiguiendo sueños,Drama,1999.0,1.0
90256,The Pleasure of Being Robbed,Drama,2008.0,1.0
90262,The Enchanted World of Danny Kaye: The Emperor's New Clothes,Animación|Familia|Comedia,1972.0,1.0
90264,Pinocchio,?,1976.0,1.0
90266,Buck. El hombre que susurró a los caballos,Documental,2011.0,1.0
90268,Hell,Terror|Ciencia ficción|Suspense|Misterio,2011.0,1.0
90270,Exit,Drama|Misterio|Suspense,2006.0,1.0
90273,,?,,1.0
90279,Clara et moi,Drama|Romance,2004.0,1.0
90281,Счастье мое,Drama,2010.0,1.0
90284,Los hermanos Overbrook,Comedia,2009.0,1.0
90292,Sokkotanssi,Drama|Comedia|Historia,1999.0,1.0
90306,La sonriente Madame Beudet,Drama,1923.0,1.0
90308,Snijeg,Drama,2008.0,1.0
90310,Father of Invention,Comedia|Drama,2010.0,1.0
90312,Тихий Дон,Drama|Historia,1957.0,1.0
90314,Huis Clos,Drama|Fantasía,1954.0,1.0
90319,At Sea,Documental,2007.0,1.0
90321,La casa del río,Crimen|Suspense|Drama,1950.0,1.0
90327,The Bullfighters,Comedia|Aventura|Música,1945.0,1.0
90339,Los últimos días de Pompeya,Drama|Acción,1913.0,1.0
90341,Catching Hell,Documental,2011.0,1.0
90343,Footloose,Drama|Música|Romance,2011.0,1.0
90345,La cosa (The Thing),Terror|Ciencia ficción|Misterio|Suspense,2011.0,1.0
90350,Lemmy,Música|Documental,2010.0,1.0
90353,Beautiful Boy,Drama,2010.0,1.0
90355,The Harvest (La Cosecha),Documental,2011.0,1.0
90357,Redención (Tyrannosaur),Drama|Romance,2011.0,1.0
90359,Männerherzen... und die ganz ganz große Liebe,Comedia,2011.0,1.0
90364,O-bi o-ba: Koniec cywilizacji,Drama|Ciencia ficción,1985.0,1.0
90371,El asesino anda suelto,Drama|Suspense,1956.0,1.0
90374,Martha Marcy May Marlene,Drama|Suspense,2011.0,1.0
90376,Tenemos que hablar de Kevin,Drama|Suspense,2011.0,1.0
90378,Tabloid,Documental,2010.0,1.0
90380,The Old-Fashioned Way,Comedia,1934.0,1.0
90382,Los asesinatos del río,Suspense|Misterio,2011.0,1.0
90397,El hijo de Django,Western,1967.0,1.0
90403,Los tres mosqueteros,Aventura|Acción|Suspense,2011.0,1.0
90405,El Precio del Mañana,Acción|Suspense|Ciencia ficción,2011.0,1.0
90413,Oranges and Sunshine,Drama,2010.0,1.0
90419,L'emmerdeur,Comedia,2008.0,1.0
90421,Brighton Rock,Drama|Suspense|Crimen,2010.0,1.0
90424,Objetivo: Banco de Inglaterra,Comedia|Crimen|Suspense,1960.0,1.0
90426,Burning Palms,Comedia|Drama,2010.0,1.0
90428,Margaret,Drama,2011.0,1.0
90430,Un dios salvaje,Comedia|Drama,2011.0,1.0
90434,Juego de asesinos,Acción,2011.0,1.0
90439,Margin Call,Suspense|Drama,2011.0,1.0
90458,La pequeña tierra de Dios,Romance|Drama|Comedia,1958.0,1.0
90460,2019 tras la caída de Nueva York,Acción|Terror|Ciencia ficción,1983.0,1.0
90466,Out California Way,Western|Música,1946.0,1.0
90469,Paranormal Activity 3,Terror|Misterio,2011.0,1.0
90471,Adicto,Drama|Misterio,2011.0,1.0
90474,Polisse,Drama|Suspense,2011.0,1.0
90476,Un pedacito de cielo,Comedia|Drama|Romance,2011.0,1.0
90478,Year of the Carnivore,Comedia|Romance,2009.0,1.0
90488,Una pareja perfecta... por computadora,Comedia|Romance,1979.0,1.0
90497,Bertsolari,Documental,2011.0,1.0
90514,Blondie Knows Best,Comedia,1946.0,1.0
90522,Johnny English Returns,Crimen|Aventura|Acción|Comedia|Suspense,2011.0,1.0
90524,Sin salida,Suspense|Acción|Misterio,2011.0,1.0
90526,建党伟业,Drama|Acción|Historia|Bélica,2011.0,1.0
90528,Un lugar donde quedarse,Drama,2011.0,1.0
90531,Shame,Drama,2011.0,1.0
90533,La Marsellesa,Historia|Drama,1938.0,1.0
90535,Aullidos de terror,Terror,1976.0,1.0
90537,Ljubavni slucaj ili tragedija sluzbenice P.T.T.,Drama|Comedia|Romance,1967.0,1.0
90543,11 x 14,Documental,1977.0,1.0
90545,La verdadera historia de Jesse James,Acción|Western,1957.0,1.0
90547,El uno para el otro,Drama,2006.0,1.0
90549,American Son,Drama,2008.0,1.0
90554,The Book of Stars,?,1999.0,1.0
90556,Dirigida por John Ford,Documental,1971.0,1.0
90559,TV Junkie,Documental,2006.0,1.0
90561,Siempre feliz,Drama|Comedia|Romance,2010.0,1.0
90564,Un hombre que grita,Bélica|Drama,2010.0,1.0
90566,Taxi Para 3,Drama|Crimen,2001.0,1.0
90570,Ballade vom kleinen Soldaten,Documental|Película de TV,1984.0,1.0
90574,5 días sin Nora,Drama|Acción|Comedia|Suspense,2008.0,1.0
90576,Dime con cuántos,Comedia|Romance,2011.0,1.0
90578,Detrás de las paredes,Drama|Suspense|Misterio,2011.0,1.0
90592,Cómo morir en Oregon,Documental,2011.0,1.0
90594,Improvvisamente l'inverno scorso,Documental,2008.0,1.0
90596,Planeta sangriento,Ciencia ficción|Terror,1966.0,1.0
90598,Sueños radiactivos,Ciencia ficción|Acción|Aventura|Comedia,1986.0,1.0
