movieId,provider_id,provider_name,type
37384,339,Movistar Play,flatrate
37386,2,Apple iTunes,rent
37386,3,Google Play Movies,rent
37386,167,Claro video,rent
37386,2,Apple iTunes,buy
37386,3,Google Play Movies,buy
37475,119,Amazon Prime Video,flatrate
37475,339,Movistar Play,flatrate
37477,384,HBO Max,flatrate
37477,339,Movistar Play,flatrate
37477,31,HBO Go,flatrate
37720,167,Claro video,rent
37720,8,Netflix,flatrate
37720,2,Apple iTunes,buy
37720,3,Google Play Movies,buy
37727,619,Star Plus,flatrate
37729,2,Apple iTunes,rent
37729,339,Movistar Play,rent
37729,384,HBO Max,flatrate
37729,339,Movistar Play,flatrate
37729,31,HBO Go,flatrate
37729,2,Apple iTunes,buy
37731,167,Claro video,rent
37733,2,Apple iTunes,rent
37733,3,Google Play Movies,rent
37733,384,HBO Max,flatrate
37733,2,Apple iTunes,buy
37733,3,Google Play Movies,buy
37739,3,Google Play Movies,rent
37739,167,Claro video,rent
37739,337,Disney Plus,flatrate
37739,3,Google Play Movies,buy
37741,2,Apple iTunes,rent
37741,3,Google Play Movies,rent
37741,2,Apple iTunes,buy
37741,3,Google Play Movies,buy
37785,167,Claro video,rent
37830,2,Apple iTunes,buy
37844,3,Google Play Movies,rent
37844,3,Google Play Movies,buy
37846,2,Apple iTunes,rent
37846,2,Apple iTunes,buy
37855,384,HBO Max,flatrate
37857,119,Amazon Prime Video,flatrate
37857,339,Movistar Play,flatrate
38038,3,Google Play Movies,rent
38038,167,Claro video,rent
38038,384,HBO Max,flatrate
38038,339,Movistar Play,flatrate
38038,3,Google Play Movies,buy
38061,2,Apple iTunes,rent
38061,3,Google Play Movies,rent
38061,167,Claro video,rent
38061,384,HBO Max,flatrate
38061,31,HBO Go,flatrate
38061,2,Apple iTunes,buy
38061,3,Google Play Movies,buy
38159,11,Mubi,flatrate
38388,619,Star Plus,flatrate
38798,619,Star Plus,flatrate
38884,3,Google Play Movies,rent
38884,3,Google Play Movies,buy
38886,167,Claro video,rent
38886,2,Apple iTunes,buy
38994,3,Google Play Movies,rent
38994,3,Google Play Movies,buy
39183,167,Claro video,rent
39183,8,Netflix,flatrate
39183,384,HBO Max,flatrate
39183,31,HBO Go,flatrate
39231,2,Apple iTunes,rent
39231,3,Google Play Movies,rent
39231,167,Claro video,rent
39231,2,Apple iTunes,buy
39231,3,Google Play Movies,buy
39234,2,Apple iTunes,rent
39234,2,Apple iTunes,buy
39292,11,Mubi,flatrate
39369,339,Movistar Play,flatrate
39390,31,HBO Go,flatrate
39390,2,Apple iTunes,buy
39400,384,HBO Max,flatrate
39400,339,Movistar Play,flatrate
39408,2,Apple iTunes,rent
39408,3,Google Play Movies,rent
39408,2,Apple iTunes,buy
39408,3,Google Play Movies,buy
39421,3,Google Play Movies,rent
39427,3,Google Play Movies,rent
39427,3,Google Play Movies,buy
39435,339,Movistar Play,rent
39435,339,Movistar Play,flatrate
39435,167,Claro video,flatrate
39444,2,Apple iTunes,rent
39444,3,Google Play Movies,rent
39444,2,Apple iTunes,buy
39444,3,Google Play Movies,buy
39446,2,Apple iTunes,rent
39446,339,Movistar Play,rent
39446,167,Claro video,rent
39446,119,Amazon Prime Video,flatrate
39446,384,HBO Max,flatrate
39446,339,Movistar Play,flatrate
39446,2,Apple iTunes,buy
39934,3,Google Play Movies,rent
39934,339,Movistar Play,flatrate
39934,3,Google Play Movies,buy
40278,2,Apple iTunes,rent
40278,3,Google Play Movies,rent
40278,167,Claro video,rent
40278,8,Netflix,flatrate
40278,384,HBO Max,flatrate
40278,339,Movistar Play,flatrate
40278,31,HBO Go,flatrate
40278,2,Apple iTunes,buy
40278,3,Google Play Movies,buy
40339,337,Disney Plus,flatrate
40414,384,HBO Max,flatrate
40414,339,Movistar Play,flatrate
40414,31,HBO Go,flatrate
40414,2,Apple iTunes,buy
40574,2,Apple iTunes,rent
40574,3,Google Play Movies,rent
40574,2,Apple iTunes,buy
40574,3,Google Play Movies,buy
40581,119,Amazon Prime Video,flatrate
40581,339,Movistar Play,flatrate
40583,2,Apple iTunes,rent
40583,3,Google Play Movies,rent
40583,167,Claro video,rent
40583,384,HBO Max,flatrate
40583,2,Apple iTunes,buy
40583,3,Google Play Movies,buy
40629,2,Apple iTunes,rent
40629,3,Google Play Movies,rent
40629,167,Claro video,rent
40629,8,Netflix,flatrate
40629,384,HBO Max,flatrate
40629,339,Movistar Play,flatrate
40629,31,HBO Go,flatrate
40629,2,Apple iTunes,buy
40629,3,Google Play Movies,buy
40732,119,Amazon Prime Video,flatrate
40732,339,Movistar Play,flatrate
40815,2,Apple iTunes,rent
40815,3,Google Play Movies,rent
40815,339,Movistar Play,rent
40815,167,Claro video,rent
40815,384,HBO Max,flatrate
40815,339,Movistar Play,flatrate
40815,31,HBO Go,flatrate
40815,2,Apple iTunes,buy
40815,3,Google Play Movies,buy
40817,339,Movistar Play,flatrate
40817,31,HBO Go,flatrate
40819,3,Google Play Movies,rent
40819,619,Star Plus,flatrate
40819,3,Google Play Movies,buy
40826,167,Claro video,rent
40826,2,Apple iTunes,buy
40851,167,Claro video,flatrate
40851,2,Apple iTunes,buy
40851,3,Google Play Movies,buy
40955,167,Claro video,rent
40962,2,Apple iTunes,rent
40962,2,Apple iTunes,buy
40969,2,Apple iTunes,rent
40969,2,Apple iTunes,buy
40988,2,Apple iTunes,rent
40988,3,Google Play Movies,rent
40988,339,Movistar Play,flatrate
40988,2,Apple iTunes,buy
40988,3,Google Play Movies,buy
41285,119,Amazon Prime Video,flatrate
41285,531,Paramount Plus,flatrate
41285,339,Movistar Play,flatrate
41336,67,Blim,flatrate
41499,3,Google Play Movies,rent
41499,3,Google Play Movies,buy
41566,3,Google Play Movies,rent
41566,337,Disney Plus,flatrate
41566,3,Google Play Movies,buy
41569,2,Apple iTunes,rent
41569,3,Google Play Movies,rent
41569,339,Movistar Play,rent
41569,167,Claro video,rent
41569,8,Netflix,flatrate
41569,119,Amazon Prime Video,flatrate
41569,339,Movistar Play,flatrate
41569,31,HBO Go,flatrate
41569,2,Apple iTunes,buy
41569,3,Google Play Movies,buy
41571,531,Paramount Plus,flatrate
41571,2,Apple iTunes,buy
41573,3,Google Play Movies,rent
41573,619,Star Plus,flatrate
41573,3,Google Play Movies,buy
41714,11,Mubi,flatrate
41716,119,Amazon Prime Video,flatrate
41716,339,Movistar Play,flatrate
41753,31,HBO Go,flatrate
41810,619,Star Plus,flatrate
41812,2,Apple iTunes,rent
41812,2,Apple iTunes,buy
41997,2,Apple iTunes,rent
41997,3,Google Play Movies,rent
41997,167,Claro video,rent
41997,2,Apple iTunes,buy
41997,3,Google Play Movies,buy
42002,167,Claro video,rent
42002,2,Apple iTunes,buy
42007,2,Apple iTunes,rent
42007,384,HBO Max,flatrate
42007,2,Apple iTunes,buy
42009,3,Google Play Movies,rent
42009,337,Disney Plus,flatrate
42009,3,Google Play Movies,buy
42011,167,Claro video,rent
42011,8,Netflix,flatrate
42011,3,Google Play Movies,buy
42013,3,Google Play Movies,rent
42013,3,Google Play Movies,buy
42015,3,Google Play Movies,rent
42015,619,Star Plus,flatrate
42015,554,BroadwayHD,flatrate
42015,3,Google Play Movies,buy
42053,167,Claro video,rent
42094,2,Apple iTunes,rent
42094,2,Apple iTunes,buy
42150,11,Mubi,flatrate
42163,8,Netflix,flatrate
42197,3,Google Play Movies,rent
42197,3,Google Play Movies,buy
42208,8,Netflix,flatrate
42312,2,Apple iTunes,rent
42312,3,Google Play Movies,rent
42312,2,Apple iTunes,buy
42312,3,Google Play Movies,buy
42335,2,Apple iTunes,rent
42335,2,Apple iTunes,buy
42418,384,HBO Max,flatrate
42518,2,Apple iTunes,rent
42518,2,Apple iTunes,buy
42556,2,Apple iTunes,rent
42556,2,Apple iTunes,buy
42698,31,HBO Go,flatrate
42710,119,Amazon Prime Video,flatrate
42710,339,Movistar Play,flatrate
42723,167,Claro video,rent
42723,8,Netflix,flatrate
42723,2,Apple iTunes,buy
42725,2,Apple iTunes,rent
42725,2,Apple iTunes,buy
42730,337,Disney Plus,flatrate
42732,2,Apple iTunes,rent
42732,3,Google Play Movies,rent
42732,167,Claro video,rent
42732,119,Amazon Prime Video,flatrate
42732,339,Movistar Play,flatrate
42732,2,Apple iTunes,buy
42732,3,Google Play Movies,buy
42738,167,Claro video,rent
42738,384,HBO Max,flatrate
42738,339,Movistar Play,flatrate
42738,167,Claro video,flatrate
42738,2,Apple iTunes,buy
42738,3,Google Play Movies,buy
42935,384,HBO Max,flatrate
42935,339,Movistar Play,flatrate
42935,31,HBO Go,flatrate
42938,11,Mubi,flatrate
42958,3,Google Play Movies,rent
42958,8,Netflix,flatrate
42958,119,Amazon Prime Video,flatrate
42958,339,Movistar Play,flatrate
42958,3,Google Play Movies,buy
43022,2,Apple iTunes,rent
43022,167,Claro video,rent
43022,2,Apple iTunes,buy
43260,167,Claro video,rent
43260,2,Apple iTunes,buy
43419,3,Google Play Movies,rent
43419,619,Star Plus,flatrate
43419,3,Google Play Movies,buy
43497,11,Mubi,flatrate
43556,619,Star Plus,flatrate
43558,3,Google Play Movies,rent
43558,8,Netflix,flatrate
43558,119,Amazon Prime Video,flatrate
43558,619,Star Plus,flatrate
43558,339,Movistar Play,flatrate
43558,3,Google Play Movies,buy
43560,2,Apple iTunes,rent
43560,3,Google Play Movies,rent
43560,167,Claro video,rent
43560,8,Netflix,flatrate
43560,2,Apple iTunes,buy
43560,3,Google Play Movies,buy
43628,2,Apple iTunes,rent
43628,2,Apple iTunes,buy
43635,2,Apple iTunes,buy
43677,384,HBO Max,flatrate
43677,339,Movistar Play,flatrate
43677,31,HBO Go,flatrate
43679,2,Apple iTunes,rent
43679,3,Google Play Movies,rent
43679,119,Amazon Prime Video,flatrate
43679,339,Movistar Play,flatrate
43679,2,Apple iTunes,buy
43679,3,Google Play Movies,buy
43684,2,Apple iTunes,rent
43684,3,Google Play Movies,rent
43684,2,Apple iTunes,buy
43684,3,Google Play Movies,buy
43836,2,Apple iTunes,rent
43836,3,Google Play Movies,rent
43836,339,Movistar Play,flatrate
43836,2,Apple iTunes,buy
43836,3,Google Play Movies,buy
43838,2,Apple iTunes,rent
43838,3,Google Play Movies,rent
43838,2,Apple iTunes,buy
43838,3,Google Play Movies,buy
43869,2,Apple iTunes,rent
43869,3,Google Play Movies,rent
43869,167,Claro video,rent
43869,2,Apple iTunes,buy
43869,3,Google Play Movies,buy
43871,2,Apple iTunes,rent
43871,3,Google Play Movies,rent
43871,31,HBO Go,flatrate
43871,2,Apple iTunes,buy
43871,3,Google Play Movies,buy
43904,167,Claro video,rent
43904,384,HBO Max,flatrate
43904,339,Movistar Play,flatrate
43904,31,HBO Go,flatrate
43904,2,Apple iTunes,buy
43904,3,Google Play Movies,buy
43908,167,Claro video,rent
43908,2,Apple iTunes,buy
43912,167,Claro video,rent
43912,384,HBO Max,flatrate
43912,339,Movistar Play,flatrate
43917,337,Disney Plus,flatrate
43919,3,Google Play Movies,rent
43919,619,Star Plus,flatrate
43919,339,Movistar Play,flatrate
43919,3,Google Play Movies,buy
43928,2,Apple iTunes,buy
43930,3,Google Play Movies,rent
43930,8,Netflix,flatrate
43930,119,Amazon Prime Video,flatrate
43930,339,Movistar Play,flatrate
43930,3,Google Play Movies,buy
43934,2,Apple iTunes,rent
43934,384,HBO Max,flatrate
43934,2,Apple iTunes,buy
43987,2,Apple iTunes,rent
43987,3,Google Play Movies,rent
43987,167,Claro video,rent
43987,2,Apple iTunes,buy
43987,3,Google Play Movies,buy
43997,384,HBO Max,flatrate
43997,31,HBO Go,flatrate
44004,3,Google Play Movies,rent
44004,167,Claro video,rent
44004,8,Netflix,flatrate
44004,2,Apple iTunes,buy
44004,3,Google Play Movies,buy
44022,3,Google Play Movies,rent
44022,337,Disney Plus,flatrate
44022,3,Google Play Movies,buy
44100,445,Classix,flatrate
44187,119,Amazon Prime Video,flatrate
44187,339,Movistar Play,flatrate
44191,2,Apple iTunes,rent
44191,3,Google Play Movies,rent
44191,339,Movistar Play,rent
44191,167,Claro video,rent
44191,119,Amazon Prime Video,flatrate
44191,384,HBO Max,flatrate
44191,339,Movistar Play,flatrate
44191,2,Apple iTunes,buy
44191,3,Google Play Movies,buy
44195,3,Google Play Movies,rent
44195,619,Star Plus,flatrate
44195,3,Google Play Movies,buy
44197,2,Apple iTunes,rent
44197,531,Paramount Plus,flatrate
44197,2,Apple iTunes,buy
44199,2,Apple iTunes,rent
44199,3,Google Play Movies,rent
44199,8,Netflix,flatrate
44199,119,Amazon Prime Video,flatrate
44199,531,Paramount Plus,flatrate
44199,339,Movistar Play,flatrate
44199,2,Apple iTunes,buy
44199,3,Google Play Movies,buy
44204,2,Apple iTunes,rent
44204,2,Apple iTunes,buy
44225,3,Google Play Movies,rent
44225,3,Google Play Movies,buy
44238,2,Apple iTunes,rent
44238,119,Amazon Prime Video,flatrate
44238,339,Movistar Play,flatrate
44238,2,Apple iTunes,buy
44241,2,Apple iTunes,rent
44241,119,Amazon Prime Video,flatrate
44241,339,Movistar Play,flatrate
44241,2,Apple iTunes,buy
44243,2,Apple iTunes,rent
44243,119,Amazon Prime Video,flatrate
44243,2,Apple iTunes,buy
44397,3,Google Play Movies,rent
44397,3,Google Play Movies,buy
44399,3,Google Play Movies,buy
44427,2,Apple iTunes,rent
44427,3,Google Play Movies,rent
44427,2,Apple iTunes,buy
44427,3,Google Play Movies,buy
44595,3,Google Play Movies,rent
44595,167,Claro video,rent
44595,3,Google Play Movies,buy
44633,119,Amazon Prime Video,flatrate
44633,339,Movistar Play,flatrate
44655,11,Mubi,flatrate
44657,11,Mubi,flatrate
44694,2,Apple iTunes,rent
44694,11,Mubi,flatrate
44694,2,Apple iTunes,buy
44709,119,Amazon Prime Video,flatrate
44709,339,Movistar Play,flatrate
44815,2,Apple iTunes,rent
44815,3,Google Play Movies,rent
44815,384,HBO Max,flatrate
44815,339,Movistar Play,flatrate
44815,2,Apple iTunes,buy
44815,3,Google Play Movies,buy
44828,2,Apple iTunes,rent
44828,167,Claro video,rent
44828,2,Apple iTunes,buy
44840,384,HBO Max,flatrate
44840,339,Movistar Play,flatrate
44840,31,HBO Go,flatrate
44840,2,Apple iTunes,buy
44844,3,Google Play Movies,rent
44844,3,Google Play Movies,buy
44864,8,Netflix,flatrate
44864,2,Apple iTunes,buy
44949,167,Claro video,rent
44949,384,HBO Max,flatrate
44949,339,Movistar Play,flatrate
44949,31,HBO Go,flatrate
45003,339,Movistar Play,flatrate
45030,167,Claro video,rent
45036,11,Mubi,flatrate
45047,2,Apple iTunes,rent
45047,2,Apple iTunes,buy
45062,3,Google Play Movies,rent
45062,3,Google Play Movies,buy
45074,337,Disney Plus,flatrate
45186,2,Apple iTunes,rent
45186,3,Google Play Movies,rent
45186,8,Netflix,flatrate
45186,531,Paramount Plus,flatrate
45186,167,Claro video,flatrate
45186,2,Apple iTunes,buy
45186,3,Google Play Movies,buy
45188,167,Claro video,rent
45208,167,Claro video,rent
45208,31,HBO Go,flatrate
45208,2,Apple iTunes,buy
45208,3,Google Play Movies,buy
45210,2,Apple iTunes,rent
45210,3,Google Play Movies,rent
45210,167,Claro video,rent
45210,8,Netflix,flatrate
45210,31,HBO Go,flatrate
45210,2,Apple iTunes,buy
45210,3,Google Play Movies,buy
45221,167,Claro video,rent
45335,2,Apple iTunes,rent
45335,2,Apple iTunes,buy
45431,3,Google Play Movies,rent
45431,167,Claro video,rent
45431,8,Netflix,flatrate
45431,384,HBO Max,flatrate
45431,3,Google Play Movies,buy
45440,2,Apple iTunes,rent
45440,3,Google Play Movies,rent
45440,339,Movistar Play,flatrate
45440,2,Apple iTunes,buy
45440,3,Google Play Movies,buy
45442,2,Apple iTunes,rent
45442,3,Google Play Movies,rent
45442,384,HBO Max,flatrate
45442,167,Claro video,flatrate
45442,31,HBO Go,flatrate
45442,2,Apple iTunes,buy
45442,3,Google Play Movies,buy
45447,2,Apple iTunes,rent
45447,3,Google Play Movies,rent
45447,8,Netflix,flatrate
45447,531,Paramount Plus,flatrate
45447,167,Claro video,flatrate
45447,2,Apple iTunes,buy
45447,3,Google Play Movies,buy
45499,3,Google Play Movies,rent
45499,337,Disney Plus,flatrate
45499,3,Google Play Movies,buy
45501,2,Apple iTunes,rent
45501,3,Google Play Movies,rent
45501,167,Claro video,rent
45501,8,Netflix,flatrate
45501,119,Amazon Prime Video,flatrate
45501,619,Star Plus,flatrate
45501,339,Movistar Play,flatrate
45501,2,Apple iTunes,buy
45501,3,Google Play Movies,buy
45517,3,Google Play Movies,rent
45517,337,Disney Plus,flatrate
45517,3,Google Play Movies,buy
45611,2,Apple iTunes,rent
45611,2,Apple iTunes,buy
45635,339,Movistar Play,flatrate
45635,31,HBO Go,flatrate
45656,119,Amazon Prime Video,flatrate
45662,619,Star Plus,flatrate
45666,2,Apple iTunes,rent
45666,3,Google Play Movies,rent
45666,167,Claro video,rent
45666,339,Movistar Play,flatrate
45666,2,Apple iTunes,buy
45666,3,Google Play Movies,buy
45668,2,Apple iTunes,rent
45668,384,HBO Max,flatrate
45668,339,Movistar Play,flatrate
45668,2,Apple iTunes,buy
45672,167,Claro video,rent
45672,384,HBO Max,flatrate
45672,339,Movistar Play,flatrate
45672,31,HBO Go,flatrate
45672,2,Apple iTunes,buy
45672,3,Google Play Movies,buy
45720,3,Google Play Movies,rent
45720,619,Star Plus,flatrate
45720,3,Google Play Movies,buy
45722,3,Google Play Movies,rent
45722,337,Disney Plus,flatrate
45722,3,Google Play Movies,buy
45726,2,Apple iTunes,rent
45726,3,Google Play Movies,rent
45726,167,Claro video,rent
45726,8,Netflix,flatrate
45726,384,HBO Max,flatrate
45726,339,Movistar Play,flatrate
45726,31,HBO Go,flatrate
45726,2,Apple iTunes,buy
45726,3,Google Play Movies,buy
45730,2,Apple iTunes,rent
45730,3,Google Play Movies,rent
45730,384,HBO Max,flatrate
45730,2,Apple iTunes,buy
45730,3,Google Play Movies,buy
45732,3,Google Play Movies,rent
45732,3,Google Play Movies,buy
45761,445,Classix,flatrate
45880,384,HBO Max,flatrate
45880,339,Movistar Play,flatrate
45880,31,HBO Go,flatrate
45880,2,Apple iTunes,buy
45880,3,Google Play Movies,buy
45950,2,Apple iTunes,rent
45950,3,Google Play Movies,rent
45950,167,Claro video,rent
45950,2,Apple iTunes,buy
45950,3,Google Play Movies,buy
45969,2,Apple iTunes,rent
45969,3,Google Play Movies,rent
45969,167,Claro video,rent
45969,2,Apple iTunes,buy
45969,3,Google Play Movies,buy
46034,384,HBO Max,flatrate
46034,339,Movistar Play,flatrate
46034,31,HBO Go,flatrate
46062,337,Disney Plus,flatrate
46062,3,Google Play Movies,buy
46335,2,Apple iTunes,rent
46335,3,Google Play Movies,rent
46335,339,Movistar Play,rent
46335,167,Claro video,rent
46335,31,HBO Go,flatrate
46335,2,Apple iTunes,buy
46335,3,Google Play Movies,buy
46337,3,Google Play Movies,rent
46337,337,Disney Plus,flatrate
46337,3,Google Play Movies,buy
46430,2,Apple iTunes,rent
46430,3,Google Play Movies,rent
46430,167,Claro video,rent
46430,2,Apple iTunes,buy
46430,3,Google Play Movies,buy
46530,2,Apple iTunes,rent
46530,3,Google Play Movies,rent
46530,384,HBO Max,flatrate
46530,2,Apple iTunes,buy
46530,3,Google Play Movies,buy
46561,2,Apple iTunes,rent
46561,3,Google Play Movies,rent
46561,2,Apple iTunes,buy
46561,3,Google Play Movies,buy
46572,167,Claro video,rent
46578,3,Google Play Movies,rent
46578,167,Claro video,rent
46578,619,Star Plus,flatrate
46578,3,Google Play Movies,buy
46604,2,Apple iTunes,rent
46604,3,Google Play Movies,rent
46604,2,Apple iTunes,buy
46604,3,Google Play Movies,buy
46613,2,Apple iTunes,rent
46613,2,Apple iTunes,buy
46723,2,Apple iTunes,rent
46723,3,Google Play Movies,rent
46723,167,Claro video,rent
46723,2,Apple iTunes,buy
46723,3,Google Play Movies,buy
46865,2,Apple iTunes,buy
46915,2,Apple iTunes,buy
46948,167,Claro video,rent
46948,8,Netflix,flatrate
46948,2,Apple iTunes,buy
46948,3,Google Play Movies,buy
46957,167,Claro video,rent
46967,119,Amazon Prime Video,flatrate
46967,339,Movistar Play,flatrate
46970,167,Claro video,rent
46970,384,HBO Max,flatrate
46970,31,HBO Go,flatrate
46970,3,Google Play Movies,buy
46972,3,Google Play Movies,rent
46972,337,Disney Plus,flatrate
46972,3,Google Play Movies,buy
46974,2,Apple iTunes,rent
46974,3,Google Play Movies,rent
46974,167,Claro video,rent
46974,8,Netflix,flatrate
46974,339,Movistar Play,flatrate
46974,2,Apple iTunes,buy
46974,3,Google Play Movies,buy
47044,2,Apple iTunes,rent
47044,3,Google Play Movies,rent
47044,167,Claro video,rent
47044,119,Amazon Prime Video,flatrate
47044,339,Movistar Play,flatrate
47044,2,Apple iTunes,buy
47044,3,Google Play Movies,buy
47092,2,Apple iTunes,rent
47092,2,Apple iTunes,buy
47099,167,Claro video,rent
47099,384,HBO Max,flatrate
47099,339,Movistar Play,flatrate
47099,31,HBO Go,flatrate
47099,2,Apple iTunes,buy
47122,3,Google Play Movies,rent
47122,619,Star Plus,flatrate
47122,3,Google Play Movies,buy
47124,3,Google Play Movies,rent
47124,384,HBO Max,flatrate
47124,3,Google Play Movies,buy
47196,3,Google Play Movies,rent
47196,3,Google Play Movies,buy
47200,8,Netflix,flatrate
47200,119,Amazon Prime Video,flatrate
47200,339,Movistar Play,flatrate
47237,2,Apple iTunes,buy
47237,3,Google Play Movies,buy
47254,167,Claro video,rent
47254,119,Amazon Prime Video,flatrate
47264,3,Google Play Movies,rent
47264,167,Claro video,rent
47264,8,Netflix,flatrate
47264,119,Amazon Prime Video,flatrate
47264,339,Movistar Play,flatrate
47264,3,Google Play Movies,buy
47287,619,Star Plus,flatrate
47382,2,Apple iTunes,rent
47382,119,Amazon Prime Video,flatrate
47382,339,Movistar Play,flatrate
47382,2,Apple iTunes,buy
47384,384,HBO Max,flatrate
47384,339,Movistar Play,flatrate
47384,167,Claro video,flatrate
47384,2,Apple iTunes,buy
47394,8,Netflix,flatrate
47465,119,Amazon Prime Video,flatrate
47465,339,Movistar Play,flatrate
47493,2,Apple iTunes,rent
47493,2,Apple iTunes,buy
47518,2,Apple iTunes,rent
47518,3,Google Play Movies,rent
47518,167,Claro video,rent
47518,384,HBO Max,flatrate
47518,339,Movistar Play,flatrate
47518,31,HBO Go,flatrate
47518,2,Apple iTunes,buy
47518,3,Google Play Movies,buy
47610,119,Amazon Prime Video,flatrate
47610,339,Movistar Play,flatrate
47610,167,Claro video,flatrate
47640,2,Apple iTunes,rent
47640,3,Google Play Movies,rent
47640,2,Apple iTunes,buy
47640,3,Google Play Movies,buy
47644,3,Google Play Movies,rent
47644,337,Disney Plus,flatrate
47644,3,Google Play Movies,buy
47646,2,Apple iTunes,rent
47646,167,Claro video,rent
47646,2,Apple iTunes,buy
47778,384,HBO Max,flatrate
47778,339,Movistar Play,flatrate
47778,31,HBO Go,flatrate
47918,619,Star Plus,flatrate
47950,2,Apple iTunes,rent
47950,167,Claro video,rent
47950,2,Apple iTunes,buy
47952,167,Claro video,rent
47952,384,HBO Max,flatrate
47952,339,Movistar Play,flatrate
47952,31,HBO Go,flatrate
47952,2,Apple iTunes,buy
47997,3,Google Play Movies,rent
47997,3,Google Play Movies,buy
48093,8,Netflix,flatrate
48127,2,Apple iTunes,rent
48127,2,Apple iTunes,buy
48142,167,Claro video,flatrate
48159,167,Claro video,rent
48161,8,Netflix,flatrate
48161,2,Apple iTunes,buy
48161,3,Google Play Movies,buy
48231,521,Spamflix,rent
48262,567,True Story,flatrate
48319,167,Claro video,rent
48319,119,Amazon Prime Video,flatrate
48319,339,Movistar Play,flatrate
48322,2,Apple iTunes,rent
48322,3,Google Play Movies,rent
48322,167,Claro video,rent
48322,8,Netflix,flatrate
48322,2,Apple iTunes,buy
48322,3,Google Play Movies,buy
48326,167,Claro video,rent
48326,384,HBO Max,flatrate
48326,339,Movistar Play,flatrate
48326,31,HBO Go,flatrate
48326,2,Apple iTunes,buy
48385,3,Google Play Movies,rent
48385,619,Star Plus,flatrate
48385,3,Google Play Movies,buy
48394,3,Google Play Movies,rent
48394,3,Google Play Movies,buy
48412,3,Google Play Movies,rent
48412,3,Google Play Movies,buy
48414,167,Claro video,rent
48414,8,Netflix,flatrate
48414,2,Apple iTunes,buy
48414,3,Google Play Movies,buy
48501,8,Netflix,flatrate
48516,2,Apple iTunes,rent
48516,3,Google Play Movies,rent
48516,339,Movistar Play,rent
48516,167,Claro video,rent
48516,384,HBO Max,flatrate
48516,2,Apple iTunes,buy
48516,3,Google Play Movies,buy
48518,384,HBO Max,flatrate
48518,339,Movistar Play,flatrate
48518,31,HBO Go,flatrate
48522,119,Amazon Prime Video,flatrate
48522,339,Movistar Play,flatrate
48560,167,Claro video,rent
48560,2,Apple iTunes,buy
48591,167,Claro video,rent
48591,8,Netflix,flatrate
48591,119,Amazon Prime Video,flatrate
48591,339,Movistar Play,flatrate
48596,3,Google Play Movies,rent
48596,3,Google Play Movies,buy
48598,2,Apple iTunes,rent
48598,2,Apple iTunes,buy
48696,2,Apple iTunes,rent
48696,2,Apple iTunes,buy
48711,3,Google Play Movies,buy
48738,3,Google Play Movies,rent
48738,619,Star Plus,flatrate
48738,3,Google Play Movies,buy
48741,3,Google Play Movies,rent
48741,3,Google Play Movies,buy
48774,2,Apple iTunes,rent
48774,3,Google Play Movies,rent
48774,167,Claro video,rent
48774,2,Apple iTunes,buy
48774,3,Google Play Movies,buy
48780,2,Apple iTunes,rent
48780,3,Google Play Movies,rent
48780,167,Claro video,rent
48780,2,Apple iTunes,buy
48780,3,Google Play Movies,buy
48783,2,Apple iTunes,rent
48783,3,Google Play Movies,rent
48783,2,Apple iTunes,buy
48783,3,Google Play Movies,buy
48791,3,Google Play Movies,rent
48791,337,Disney Plus,flatrate
48791,3,Google Play Movies,buy
48877,2,Apple iTunes,rent
48877,339,Movistar Play,rent
48877,167,Claro video,rent
48877,119,Amazon Prime Video,flatrate
48877,384,HBO Max,flatrate
48877,339,Movistar Play,flatrate
48877,2,Apple iTunes,buy
48879,2,Apple iTunes,rent
48879,167,Claro video,rent
48879,2,Apple iTunes,buy
48982,3,Google Play Movies,rent
48982,167,Claro video,rent
48982,8,Netflix,flatrate
48982,3,Google Play Movies,buy
49013,3,Google Play Movies,rent
49013,337,Disney Plus,flatrate
49013,3,Google Play Movies,buy
49035,554,BroadwayHD,flatrate
49060,2,Apple iTunes,rent
49060,8,Netflix,flatrate
49060,2,Apple iTunes,buy
49110,384,HBO Max,flatrate
49115,119,Amazon Prime Video,flatrate
49115,339,Movistar Play,flatrate
49130,3,Google Play Movies,rent
49130,619,Star Plus,flatrate
49130,3,Google Play Movies,buy
49272,2,Apple iTunes,rent
49272,3,Google Play Movies,rent
49272,2,Apple iTunes,buy
49272,3,Google Play Movies,buy
49274,2,Apple iTunes,rent
49274,3,Google Play Movies,rent
49274,339,Movistar Play,rent
49274,167,Claro video,rent
49274,384,HBO Max,flatrate
49274,339,Movistar Play,flatrate
49274,31,HBO Go,flatrate
49274,2,Apple iTunes,buy
49274,3,Google Play Movies,buy
49276,2,Apple iTunes,rent
49276,2,Apple iTunes,buy
49278,3,Google Play Movies,rent
49278,619,Star Plus,flatrate
49278,3,Google Play Movies,buy
49282,3,Google Play Movies,rent
49282,3,Google Play Movies,buy
49286,2,Apple iTunes,rent
49286,3,Google Play Movies,rent
49286,339,Movistar Play,rent
49286,167,Claro video,rent
49286,8,Netflix,flatrate
49286,119,Amazon Prime Video,flatrate
49286,339,Movistar Play,flatrate
49286,2,Apple iTunes,buy
49286,3,Google Play Movies,buy
49314,167,Claro video,rent
49347,119,Amazon Prime Video,flatrate
49347,339,Movistar Play,flatrate
